file_id	link	speaker	wordcount	title	duration	tags	views	year	talk	video	event	ted_id
000386	https://www.ted.com/talks/raul_midon_plays_all_the_answers_and_tembererana/transcript?language=en	Raul Midon	1089	&quot;Tembererana&quot;	640.0	culture,entertainment,guitar,music,singer,technology,live music,performance	501874	2007	raul_midon_plays_all_the_answers_and_tembererana	https://pc.tedcdn.com/talk/stream/2007/Blank/RaulMidon_Tembererana_2007-180k.mp4	TED2007	188
000387	https://www.ted.com/talks/robert_full_on_animal_movement/transcript?language=en	Robert Full	2991	The sticky wonder of gecko feet	1164.0	design,evolution,robots,science,technology	876582	2005	robert_full_on_animal_movement	https://pc.tedcdn.com/talk/stream/2005/Blank/RobertFull_2005-180k.mp4	TED2005	195
000388	https://www.ted.com/talks/robin_chase_on_zipcar_and_her_next_big_idea/transcript?language=en	Robin Chase	2344	The idea behind Zipcar (and what comes next)	819.0	business,cars,cities,technology,transportation	508479	2007	robin_chase_on_zipcar_and_her_next_big_idea	https://pc.tedcdn.com/talk/stream/2007/Blank/RobinChase_2007-180k.mp4	TED2007	212
000389	https://www.ted.com/talks/ron_eglash_on_african_fractals/transcript?language=en	Ron Eglash	3108	The fractals at the heart of African designs	1017.0	africa,architecture,culture,design,math,technology	1719093	2007	ron_eglash_on_african_fractals	https://pc.tedcdn.com/talk/stream/2007G/Blank/RonEglash_2007G-180k.mp4	TEDGlobal 2007	198
000390	https://www.ted.com/talks/the_jill_and_julia_show/transcript?language=en	Jill Sobule + Julia Sweeney	984	The Jill and Julia Show	374.0	collaboration,entertainment,guitar,humor,singer,storytelling,comedy	543842	2007	the_jill_and_julia_show	https://pc.tedcdn.com/talk/stream/2007/Blank/JillSobuleandJuliaSweeney_TheJillandJuliaShow_2007-180k.mp4	TED2007	222
000391	https://www.ted.com/talks/the_raspyni_brothers_juggle_and_jest/transcript?language=en	Raspyni Brothers	1831	Juggle and jest	927.0	collaboration,entertainment,humor,physics	856938	2002	the_raspyni_brothers_juggle_and_jest	https://pc.tedcdn.com/talk/stream/2002/Blank/TheRaspyniBrothers_2002-180k.mp4	TED2002	223
000392	https://www.ted.com/talks/yossi_vardi_fights_local_warming/transcript?language=en	Yossi Vardi	764	We&#39;re worried about local warming ... in your lap	375.0	comedy,humor	1030019	2007	yossi_vardi_fights_local_warming	https://pc.tedcdn.com/talk/stream/2007/Blank/YossiVardi_2007-180k.mp4	TED2007	203
000393	https://www.ted.com/talks/allison_hunt_gets_a_new_hip/transcript?language=en	Allison Hunt	807	How to get (a new) hip	288.0	culture,health care,marketing,medicine	632437	2007	allison_hunt_gets_a_new_hip	https://pc.tedcdn.com/talk/stream/2007/Blank/AllisonHunt_2007-180k.mp4	TED2007	149
000394	https://www.ted.com/talks/andrew_mwenda_takes_a_new_look_at_africa/transcript?language=en	Andrew Mwenda	2461	Aid for Africa? No thanks.	1027.0	africa,business,global issues,investment,philanthropy,technology,global development	1136519	2007	andrew_mwenda_takes_a_new_look_at_africa	https://pc.tedcdn.com/talk/stream/2007G/Blank/AndrewMwenda_2007G-180k.mp4	TEDGlobal 2007	159
000395	https://www.ted.com/talks/carolyn_porco_flies_us_to_saturn/transcript?language=en	Carolyn Porco	2783	This is Saturn	1029.0	nasa,planets,design,exploration,science,space,technology,universe,visualizations,solar system	2967933	2007	carolyn_porco_flies_us_to_saturn	https://pc.tedcdn.com/talk/stream/2007/Blank/CarolynPorco_2007-180k.mp4	TED2007	178
000396	https://www.ted.com/talks/chris_abani_on_the_stories_of_africa/transcript?language=en	Chris Abani	2750	Telling stories from Africa	1056.0	africa,culture,entertainment,global issues,literature,poetry,storytelling	697454	2007	chris_abani_on_the_stories_of_africa	https://pc.tedcdn.com/talk/stream/2007G/Blank/ChrisAbani_2007G-180k.mp4	TEDGlobal 2007	155
000397	https://www.ted.com/talks/david_bolinsky_animates_a_cell/transcript?language=en	David Bolinsky	1371	Visualizing the wonder of a living cell	585.0	design,entertainment,film,health,medicine,science,technology,visualizations,animation	2184348	2007	david_bolinsky_animates_a_cell	https://pc.tedcdn.com/talk/stream/2007/Blank/DavidBolinsky_2007-180k.mp4	TED2007	147
000398	https://www.ted.com/talks/dean_kamen_previews_a_new_prosthetic_arm/transcript?language=en	Dean Kamen	777	Luke, a new prosthetic arm for soldiers	310.0	culture,demo,global issues,health care,invention,peace,prosthetics,science,technology,war	1852282	2007	dean_kamen_previews_a_new_prosthetic_arm	https://pc.tedcdn.com/talk/stream/2007/Blank/DeanKamen_2007-180k.mp4	TED2007	82
000399	https://www.ted.com/talks/deborah_scranton_on_her_war_tapes/transcript?language=en	Deborah Scranton	2858	An Iraq war movie crowd-sourced from soldiers	1056.0	entertainment,film,global issues,storytelling,technology,war	568569	2007	deborah_scranton_on_her_war_tapes	https://pc.tedcdn.com/talk/stream/2007/Blank/DeborahScranton_2007-180k.mp4	TED2007	171
000400	https://www.ted.com/talks/elene_gabre_madhin_on_ethiopian_economics/transcript?language=en	Eleni Gabre-Madhin	3074	A commodities exchange for Ethiopia	1234.0	business,economics,food,global issues,technology,women in business,markets	751819	2007	elene_gabre_madhin_on_ethiopian_economics	https://pc.tedcdn.com/talk/stream/2007G/Blank/EleniGabreMadhin_2007G-180k.mp4	TEDGlobal 2007	185
000401	https://www.ted.com/talks/erin_mckean_redefines_the_dictionary/transcript?language=en	Erin McKean	2799	The joy of lexicography	950.0	culture,education,entertainment,language,books	1245240	2007	erin_mckean_redefines_the_dictionary	https://pc.tedcdn.com/talk/stream/2007/Blank/ErinMcKean_2007-180k.mp4	TED2007	161
000402	https://www.ted.com/talks/euvin_naidoo_on_investing_in_africa/transcript?language=en	Euvin Naidoo	2832	Why invest in Africa	1141.0	africa,business,entrepreneur,global issues,investment	476448	2007	euvin_naidoo_on_investing_in_africa	https://pc.tedcdn.com/talk/stream/2007G/Blank/EuvinNaidoo_2007G-180k.mp4	TEDGlobal 2007	154
000403	https://www.ted.com/talks/george_ayittey_on_cheetahs_vs_hippos/transcript?language=en	George Ayittey	2118	Africa&#39;s cheetahs versus hippos	1070.0	africa,business,economics,entrepreneur,global issues,philanthropy,corruption,global development	749382	2007	george_ayittey_on_cheetahs_vs_hippos	https://pc.tedcdn.com/talk/stream/2007G/Blank/GeorgeAyittey_2007G-180k.mp4	TEDGlobal 2007	151
000404	https://www.ted.com/talks/hod_lipson_builds_self_aware_robots/transcript?language=en	Hod Lipson	1103	Building &quot;self-aware&quot; robots	378.0	ai,cognitive science,demo,design,evolution,robots,technology	1444724	2007	hod_lipson_builds_self_aware_robots	https://pc.tedcdn.com/talk/stream/2007/Blank/HodLipson_2007-180k.mp4	TED2007	165
000405	https://www.ted.com/talks/jacqueline_novogratz_on_patient_capitalism/transcript?language=en	Jacqueline Novogratz	3239	Patient capitalism	1103.0	business,global issues,investment,medicine,philanthropy,poverty,women,women in business,global development,markets	1287452	2007	jacqueline_novogratz_on_patient_capitalism	https://pc.tedcdn.com/talk/stream/2007G/Blank/JacquelineNovogratz_2007G-180k.mp4	TEDGlobal 2007	157
000406	https://www.ted.com/talks/jan_chipchase_on_our_mobile_phones/transcript?language=en	Jan Chipchase	2724	The anthropology of mobile phones	963.0	cities,communication,culture,design,global issues,technology,telecom	779857	2007	jan_chipchase_on_our_mobile_phones	https://pc.tedcdn.com/talk/stream/2007/Blank/JanChipchase_2007-180k.mp4	TED2007	190
000407	https://www.ted.com/talks/jeff_skoll_makes_movies_that_make_change/transcript?language=en	Jeff Skoll	2622	My journey into movies that matter	931.0	business,entertainment,film,global issues,philanthropy,social change,movies	805654	2007	jeff_skoll_makes_movies_that_make_change	https://pc.tedcdn.com/talk/stream/2007/Blank/JeffreySkoll_2007-180k.mp4	TED2007	170
000408	https://www.ted.com/talks/john_maeda_on_the_simple_life/transcript?language=en	John Maeda	3135	Designing for simplicity	959.0	art,design,simplicity,technology	1484416	2007	john_maeda_on_the_simple_life	https://pc.tedcdn.com/talk/stream/2007/Blank/JohnMaeda_2007-180k.mp4	TED2007	172
000409	https://www.ted.com/talks/kenichi_ebina_s_magic_moves/transcript?language=en	Kenichi Ebina	3	My magic moves	212.0	culture,dance,entertainment,performance	1912268	2007	kenichi_ebina_s_magic_moves	https://pc.tedcdn.com/talk/stream/2007/Blank/KenichiEbina_2007-180k.mp4	TED2007	179
000410	https://www.ted.com/talks/larry_lessig_says_the_law_is_strangling_creativity/transcript?language=en	Lawrence Lessig	2307	Laws that choke creativity	1136.0	business,creativity,entertainment,law,technology	2318035	2007	larry_lessig_says_the_law_is_strangling_creativity	https://pc.tedcdn.com/talk/stream/2007/Blank/LarryLessig_2007-180k.mp4	TED2007	187
000411	https://www.ted.com/talks/maira_kalman_the_illustrated_woman/transcript?language=en	Maira Kalman	3296	The illustrated woman	1050.0	art,children,culture,design,entertainment,happiness	791164	2007	maira_kalman_the_illustrated_woman	https://pc.tedcdn.com/talk/stream/2007/Blank/MairaKalman_2007-180k.mp4	TED2007	182
000412	https://www.ted.com/talks/matthieu_ricard_on_the_habits_of_happiness/transcript?language=en	Matthieu Ricard	2920	The habits of happiness	1254.0	buddhism,god,brain,culture,faith,global issues,happiness,peace,photography,religion,psychology,evolutionary psychology,emotions,mindfulness	9047422	2004	matthieu_ricard_on_the_habits_of_happiness	https://pc.tedcdn.com/talk/stream/2004/Blank/MatthieuRicard_2004-180k.mp4	TED2004	191
000413	https://www.ted.com/talks/ngozi_okonjo_iweala_on_aid_versus_trade/transcript?language=en	Ngozi Okonjo-Iweala	3506	Aid versus trade	1330.0	economics,entrepreneur,global issues,health care,investment,philanthropy,women,women in business,global development,africa,business	646344	2007	ngozi_okonjo_iweala_on_aid_versus_trade	https://pc.tedcdn.com/talk/stream/2007G/Blank/NgoziOkonjoIweala_2007G-180k.mp4	TEDGlobal 2007	152
000414	https://www.ted.com/talks/patrick_awuah_on_educating_leaders/transcript?language=en	Patrick Awuah	2176	How to educate leaders? Liberal arts	1051.0	africa,culture,education,global issues,leadership,social change	1690068	2007	patrick_awuah_on_educating_leaders	https://pc.tedcdn.com/talk/stream/2007G/Blank/PatrickAwuah_2007G-180k.mp4	TEDGlobal 2007	156
000415	https://www.ted.com/talks/paul_maccready_flies_on_solar_wings/transcript?language=en	Paul MacCready	2766	A flight on solar wings	1280.0	alternative energy,business,design,drones,energy,flight,invention,technology,solar energy	862786	2003	paul_maccready_flies_on_solar_wings	https://pc.tedcdn.com/talk/stream/2003/Blank/PaulMacCready_2003-180k.mp4	TED2003	176
000416	https://www.ted.com/talks/richard_branson_s_life_at_30_000_feet/transcript?language=en	Richard Branson	4979	Life at 30,000 feet	1791.0	aircraft,business,entertainment,entrepreneur,global issues,interview,music,space,technology	1871486	2007	richard_branson_s_life_at_30_000_feet	https://pc.tedcdn.com/talk/stream/2007/Blank/RichardBranson_2007-180k.mp4	TED2007	181
000417	https://www.ted.com/talks/rives_on_4_a_m/transcript?language=en	Rives	1328	The  4 a.m. mystery	552.0	entertainment,poetry,spoken word	4081936	2007	rives_on_4_a_m	https://pc.tedcdn.com/talk/stream/2007/Blank/Rives_4AM_2007-180k.mp4	TED2007	148
000418	https://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy/transcript?language=en	Sherwin Nuland	3401	How electroshock therapy changed me	1338.0	brain,depression,health care,illness,medicine,mental health,science,suicide,technology	1899134	2001	sherwin_nuland_on_electroshock_therapy	https://pc.tedcdn.com/talk/stream/2001/Blank/SherwinNuland_2001-180k.mp4	TED2003	189
000419	https://www.ted.com/talks/stephen_petranek_counts_down_to_armageddon/transcript?language=en	Stephen Petranek	4743	10 ways the world could end	1782.0	climate change,future,global issues,humanity,space,technology,solar system,science,asteroid	1912841	2002	stephen_petranek_counts_down_to_armageddon	https://pc.tedcdn.com/talk/stream/2002/Blank/StevenPetranek_2002-180k.mp4	TED2002	167
000420	https://www.ted.com/talks/steven_pinker_on_language_and_thought/transcript?language=en	Steven Pinker	2949	What our language habits reveal	1047.0	culture,language,psychology,social science	2416145	2005	steven_pinker_on_language_and_thought	https://pc.tedcdn.com/talk/stream/2005G/Blank/StevenPinker_2005G-180k.mp4	TEDGlobal 2005	164
000421	https://www.ted.com/talks/steven_pinker_on_the_myth_of_violence/transcript?language=en	Steven Pinker	3043	The surprising decline in violence	1155.0	business,culture,global issues,media,sociology,violence,war	2918326	2007	steven_pinker_on_the_myth_of_violence	https://pc.tedcdn.com/talk/stream/2007/Blank/StevenPinker_2007-180k.mp4	TED2007	163
000422	https://www.ted.com/talks/theo_jansen_creates_new_creatures/transcript?language=en	Theo Jansen	854	My creations, a new form of life	493.0	animals,art,biomechanics,creativity,demo,design,entertainment,technology,science and art	5235207	2007	theo_jansen_creates_new_creatures	https://pc.tedcdn.com/talk/stream/2007/Blank/TheoJansen_2007-180k.mp4	TED2007	162
000423	https://www.ted.com/talks/vilayanur_ramachandran_on_your_mind/transcript?language=en	VS Ramachandran	4459	3 clues to understanding your brain	1414.0	brain,consciousness,culture,illness,illusion,science,technology	4919652	2007	vilayanur_ramachandran_on_your_mind	https://pc.tedcdn.com/talk/stream/2007/Blank/VilayanurRamachandran_2007-180k.mp4	TED2007	184
000424	https://www.ted.com/talks/vusi_mahlasela_s_encore_at_tedglobal2007/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
000425	https://www.ted.com/talks/vusi_mahlasela_sings_thula_mama/transcript?language=en	Vusi Mahlasela	980	&quot;Thula Mama&quot;	606.0	africa,activism,entertainment,live music,music,singer,women	677605	2007	vusi_mahlasela_sings_thula_mama	https://pc.tedcdn.com/talk/stream/2007G/Blank/VusiMahlasela_SongofMama_2007G-180k.mp4	TEDGlobal 2007	158
000426	https://www.ted.com/talks/will_wright_makes_toys_that_make_worlds/transcript?language=en	Will Wright	3460	Spore, birth of a game	997.0	demo,design,entertainment,gaming,technology	1302566	2007	will_wright_makes_toys_that_make_worlds	https://pc.tedcdn.com/talk/stream/2007/Blank/WillWright_2007-180k.mp4	TED2007	146
000427	https://www.ted.com/talks/william_kamkwamba_on_building_a_windmill/transcript?language=en	William Kamkwamba	557	How I built a windmill	252.0	africa,alternative energy,design,energy,global issues,interview,library,technology	2522103	2007	william_kamkwamba_on_building_a_windmill	https://pc.tedcdn.com/talk/stream/2007G/Blank/WilliamKamkwamba_2007G-180k.mp4	TEDGlobal 2007	153
000428	https://www.ted.com/talks/zeresenay_alemseged_looks_for_humanity_s_roots/transcript?language=en	Zeresenay Alemseged	2482	The search for humanity&#39;s roots	951.0	africa,anthropology,exploration,global issues,human origins,humanity,paleontology,science	1088535	2007	zeresenay_alemseged_looks_for_humanity_s_roots	https://pc.tedcdn.com/talk/stream/2007G/Blank/ZeresenayAlemseged_2007G-180k.mp4	TEDGlobal 2007	168
000429	https://www.ted.com/talks/akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks/transcript?language=en	Akash Manoj	1053	A life-saving device that detects silent heart attacks	495.0	heart health,science,invention,technology,ted-ed,medical research	1666507	2018	akash_manoj_a_life_saving_device_that_detects_silent_heart_attacks	https://pc.tedcdn.com/talk/stream/2018Y/Blank/AkashManoj_2018Y-180k.mp4	TED-Ed Weekend	31377
000430	https://www.ted.com/talks/amy_price_azano_the_ruralities_of_autism/transcript?language=en	NODATA	0	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA	NODATA
000431	https://www.ted.com/talks/andrea_m_henle_how_crispr_lets_you_edit_dna/transcript?language=en	Andrea M. Henle	693	How CRISPR lets you edit DNA	311.0	animation,dna,ted-ed,crispr,biology,invention,science,genetics,medicine,medical research	348250	2019	andrea_m_henle_how_crispr_lets_you_edit_dna	https://pc.tedcdn.com/talk/stream/2018E/Blank/AndreaHenle_CRISPR_2018E-180k.mp4	TED-Ed	30303
000432	https://www.ted.com/talks/anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen/transcript?language=en	Anne F. Broadbridge	639	A day in the life of a Mongolian queen	248.0	history,ted-ed,animation,ancient world	948912	2019	anne_f_broadbridge_a_day_in_the_life_of_a_mongolian_queen	https://pc.tedcdn.com/talk/stream/2018E/Blank/AnneBroadbridge_MongolianQueen_2018E-180k.mp4	TED-Ed	30813
